DATETIME,DEPTH,TEMP
2018-11-15,1.90730000000002,2.12204166666667
2018-11-16,1,NA
2018-11-16,1.40830000000005,2.381875
2018-11-16,1.90830000000005,2.49233333333333
2018-11-17,1,NA
2018-11-17,1.40780000000001,2.44991666666667
2018-11-17,1.90780000000001,2.532375
2018-11-18,1,NA
2018-11-18,1.40790000000004,2.63454166666667
2018-11-18,1.90790000000004,2.74566666666667
2018-11-19,1,NA
2018-11-19,1.40820000000002,2.84
2018-11-19,1.90820000000002,2.94516666666667
2018-11-20,1,NA
2018-11-20,1.40840000000003,2.89104166666667
2018-11-20,1.90840000000003,2.9695
2018-11-21,1,NA
2018-11-21,1.40830000000005,2.91095833333333
2018-11-21,1.90830000000005,2.98283333333333
2018-11-22,1,NA
2018-11-22,1.40800000000002,2.83008333333333
2018-11-22,1.90800000000002,2.91304166666667
2018-11-23,1,NA
2018-11-23,1.41060000000004,2.88208333333333
2018-11-23,1.91060000000004,2.93075
2018-11-24,1,NA
2018-11-24,1.41650000000004,3.02166666666667
2018-11-24,1.91650000000004,3.08375
2018-11-25,1,NA
2018-11-25,1.41640000000001,2.804625
2018-11-25,1.91640000000001,2.85775
2018-11-26,1,NA
2018-11-26,1.41470000000004,2.45741666666667
2018-11-26,1.91470000000004,2.51325
2018-11-27,1,NA
2018-11-27,1.41440000000006,1.79016666666667
2018-11-27,1.91440000000006,1.86454166666667
2018-11-28,1,NA
2018-11-28,1.41440000000006,2.088625
2018-11-28,1.91440000000006,2.22179166666667
2018-11-29,1,NA
2018-11-29,1.4171,2.364
2018-11-29,1.9171,2.515625
2018-11-30,1,NA
2018-11-30,1.41720000000004,2.46425
2018-11-30,1.91720000000004,2.56908333333333
2018-12-01,1,NA
2018-12-01,1.42290000000003,2.368375
2018-12-01,1.92290000000003,2.45641666666667
2018-12-02,1,NA
2018-12-02,1.43540000000002,2.32816666666667
2018-12-02,1.93540000000002,2.42191666666667
2018-12-03,1,NA
2018-12-03,1.43780000000004,2.23445833333333
2018-12-03,1.93780000000004,2.326
2018-12-04,1,NA
2018-12-04,1.43610000000001,2.20970833333333
2018-12-04,1.93610000000001,2.29708333333333
2018-12-05,1,NA
2018-12-05,1.43810000000002,2.269125
2018-12-05,1.93810000000002,2.339375
2018-12-06,1,NA
2018-12-06,1.43600000000004,2.212
2018-12-06,1.93600000000004,2.28245833333333
2018-12-07,1,NA
2018-12-07,1.43600000000004,2.17270833333333
2018-12-07,1.93600000000004,2.26354166666667
2018-12-08,1,NA
2018-12-08,1.43550000000005,2.20183333333333
2018-12-08,1.93550000000005,2.29366666666667
2018-12-09,1,NA
2018-12-09,1.43600000000004,2.28925
2018-12-09,1.93600000000004,2.36170833333333
2018-12-10,1,NA
2018-12-10,1.43610000000001,2.27133333333333
2018-12-10,1.93610000000001,2.35066666666667
2018-12-11,1,NA
2018-12-11,1.43790000000001,2.23675
2018-12-11,1.93790000000001,2.30695833333333
2018-12-12,1,NA
2018-12-12,1.44100000000003,2.14145833333333
2018-12-12,1.94100000000003,2.24566666666667
2018-12-13,1,NA
2018-12-13,1.44140000000004,2.13475
2018-12-13,1.94140000000004,2.20766666666667
2018-12-14,1,NA
2018-12-14,1.44130000000001,2.15941666666667
2018-12-14,1.94130000000001,2.23675
2018-12-15,1,NA
2018-12-15,1.44150000000002,2.128
2018-12-15,1.94150000000002,2.20525
2018-12-16,1,NA
2018-12-16,1.44220000000001,2.15041666666667
2018-12-16,1.94220000000001,2.22104166666667
2018-12-17,1,NA
2018-12-17,1.44190000000003,2.12575
2018-12-17,1.94190000000003,2.19529166666667
2018-12-18,1,NA
2018-12-18,1.44210000000004,2.12579166666667
2018-12-18,1.94210000000004,2.210875
2018-12-19,1,NA
2018-12-19,1.44400000000002,2.155
2018-12-19,1.94400000000002,2.22875
2018-12-20,1,NA
2018-12-20,1.44430000000006,2.169625
2018-12-20,1.94430000000006,2.23108333333333
2018-12-21,1,NA
2018-12-21,1.44450000000001,2.0965
2018-12-21,1.94450000000001,2.158375
2018-12-22,1,NA
2018-12-22,1.44420000000002,2.04070833333333
2018-12-22,1.94420000000002,2.11341666666667
2018-12-23,1,NA
2018-12-23,1.44410000000005,2.071875
2018-12-23,1.94410000000005,2.146
2018-12-24,1,NA
2018-12-24,1.44400000000002,2.08904166666667
2018-12-24,1.94400000000002,2.15470833333333
2018-12-25,1,NA
2018-12-25,1.44410000000005,2.124625
2018-12-25,1.94410000000005,2.20220833333333
2018-12-26,1,NA
2018-12-26,1.44220000000001,2.16275
2018-12-26,1.94220000000001,2.23445833333333
2018-12-27,1,NA
2018-12-27,1.45610000000005,2.09654166666667
2018-12-27,1.95610000000005,2.18508333333333
2018-12-28,1,NA
2018-12-28,1.46580000000006,2.08525
2018-12-28,1.96580000000006,2.1595
2018-12-29,1,NA
2018-12-29,1.46570000000003,1.95333333333333
2018-12-29,1.96570000000003,2.03629166666667
2018-12-30,1,NA
